Felix Fast4ward,Illinois
Christian Kuria,California
Destiny Rogers,California
Good.,Texas
Matt Shultz,Kentucky
Katie Barbato,Pennsylvania
Broadcaster,Rhode Island
JayGuyMan,Mississippi
Odz Manouk,California
Fuzzy Haskins,West Virginia
Polito Vega,Puerto Rico
Kiss the Sky,New York
Impalers,Texas
Morningstarr,Missouri
Ashnikko,North Carolina
sammythefish,Florida
The Dave Soul Sound,Tennessee
The Soul Cookers,Tennessee
BWD Orchestra,Tennessee
Mac McMillan,Mississippi
The X-Teens,California
Down the Line,Illinois
Merald “Bubba” Knight,Georgia
The Children of Darkness,Ohio
Open Grave,New Jersey
glaive,North Carolina
Yung AK,New York
Andrea Mathews,Louisiana
Evan Bertrand,Louisiana
Fuse,California
Shoobie,Wisconsin
The Waymores,Georgia
Ben Parpart,Louisiana
Leonel Correa,Texas
Crypts of Golgotha,Colorado
Lionel Longoria Correa,Texas
Option Stop,Louisiana
Joe Turner,Maryland
Darius Marquis,Texas
Orisun,Illinois
Low Gear,Texas
Lil' Bob,Louisiana
KING LANDO,West Virginia
Bigal Harrison,New York
Manor Gates,Ohio
Kleadron,Washington
MC Tres,Missouri
Jill and Julia,Nevada
Jill Wylde,Indiana
Julia Wylde,Indiana
David Nichtern,New York
Andromida,Pennsylvania
kenzie,Pennsylvania
Augie Johnson,Louisiana
Dawoud Bey,New York
Servitude,Maryland
Lalo Guerrera,Arizona
Bobby Lyle,Tennessee
The Masons,Rhode Island
Gloomy June,California
Crow,Minnesota
ZENYTH,Florida
Joe Jonas,Arizona
Kylie Sonique Love,Georgia
This Book?,Maine
Derwood Brown,Texas
The Super 20,New York
The True & Trembling String Band,California
Celer,California
Bea Wain,New York
Sarah Williams,Louisiana
Lisa Hartman,Texas
Animated Dead,Illinois
Rainbows Are Free,Oklahoma
Newly Opposed,Florida
Lamiere,New York
The Rovers,California
Jason Roebke,Wisconsin
Armani White,Pennsylvania
The Band Silhouette,Alabama
Ruby May Valentine,Missouri
KC Star,Texas
Backwash,Rhode Island
Southforty,Texas
Avandrio,New York
Niki Haris,Michigan
Willie Johnson,Mississippi
Riley Mulherkar,Washington
Jake McKelvie & the Countertops,Massachusetts
Calvin Newborn,Tennessee
Onah L. Spencer,Kentucky
Cy Amundson,Wisconsin
MIKE MA,New Jersey
Rebecca Boyer,Virginia
Jason and the Jazzerknots,Wisconsin
Rated R,California
Bloodlet,Florida
Mitch Lyon,Pennsylvania
Kevin Farge,Texas
Budd Dwyer,New Jersey
Sad Park,California
Gretchen Wallbrunn,Florida
Bomis Prendin,"Washington, D.C."
Palm,Pennsylvania
Blake Thomson,New Mexico
CONNORPARTY,Colorado
Lowdoses,Texas
Day$okee,California
Kyle O’Brien,Colorado
Hope Anchor,Rhode Island
Jody Richardson,California
Slutzville,California
Mercury Salad,Michigan
Victory,Missouri
Katahdin,Maine
Mary Welch,Missouri
Hyper Enough,Florida
sleepless,Florida
The Chartbusters,"Washington, D.C."
Haela Raveena Hunt‐Hendrix,New York
DJ Mike D,Hawaii
Kenny Mason,Georgia
Caleche Ryder,California
The Deacon,Michigan
Colorjoy,New York
Kenneth Trimble,Minnesota
Charys Schuler,Wisconsin
Osie Johnson,"Washington, D.C."
Steve Jordan,New York
Paris Fendi,New York
Craig E. Burbidge,Idaho
1K Michael,Louisiana
Sweet Prospect Celtic Band,Florida
matthew francini,California
1K Michael,Louisiana
David Dee,Mississippi
The Harvard Din & Tonics,Massachusetts
Worry Club,Illinois
John Brimhall,California
Wharton Tiers,Pennsylvania
MSPAINT,Mississippi
Vöetsek,California
Alex Ross Perry,Pennsylvania
Blackbraid,New York
Simon Fafara,California
Susi Hyldgaard,New York
Penguin Jazz Quartet,California
Motown Priest,Michigan
Cody Vidal,California
Sonny Burns,Texas
The Sound Kinetic,Texas
NONBINARY GIRLFRIEND,Oregon
Rapegoat,North Carolina
Run‐D.M.C.,New York
The Anchorage,Utah
Adrian Marcel,California
Arizona Jones,Nevada
Kat Wilson,North Dakota
In Kahootz,California
Vincenzo Thomas Amato,California
Earthworm,Rhode Island
Jon Caryl,Ohio
Miirrors,Illinois
Dakota Testa,Wisconsin
Steve Terry Project,Georgia
Jamie J. Champa,New Jersey
15er,Rhode Island
Bill Brovold,Washington
Chester Jones,Louisiana
Lynnea,Ohio
Durga McBroom,California
Monster Wave,North Carolina
Still Matthews,Tennessee
Rock & Roll Institute,Illinois
CuteWhenDead,Ohio
Bad Optics,Washington
J. Harrison Ghee,North Carolina
"Alex ""Hightone"" Guerrero",California
Sharon Tate,Texas
Melvin Belli,California
Jerry Mullin,Texas
Harold Cowart,Louisiana
Cornbread,Arkansas
Gus Backus,New York
Jazzy Ivy,New York
Betamax,Rhode Island
KILJ,Maryland
The Mighty Deerlick,Wisconsin
Vicente Carattini,Puerto Rico
boycomma,California
Kira Annalise,Georgia
Battling Giants,Nebraska
Lesser Known Women,New York
The Down and Outs,Rhode Island
Nicholas Roker,New York
thuy,California
David L. Johnson,California
Never Bothered to Bloom,Florida
Bob Jones,New Jersey
DJ Ani,Missouri
Armando Marroquin,Texas
Carmen Hernández Marroquín,Texas
Providence,Idaho
Rob Snyder,Pennsylvania
Richard Stone,Pennsylvania
Mark Colenburg,Missouri
Julian Stein,Connecticut
Don Rosa,Kentucky
Max The Prophet,New York
Akio Jeimus,Illinois
Mark Kuykendall,North Carolina
Harry Mack,Oregon
Eddie Albert,Illinois
Joseph Frayman,California
David Molina,Texas
$hyfromdatre,North Carolina
Nash Kato,North Dakota
Amina Baraka,North Carolina
The Caretakers,California
Atticus Vara,California
La Calma,Texas
Matthias Velez,California
Julian Anthony,California
The Pets,California
Atticus Matthias,California
Susan Starr,Pennsylvania
Walltrax,Rhode Island
Fluorescein,California
Ra’Jah O’Hara,Texas
Quincy Troupe,Missouri
Yara Sofia,Puerto Rico
700KD,Maryland
Zach Edwards And The Medicine,Louisiana
Glass Casket,North Carolina
Big Rock Band,Florida
Pseudo Heroes,Pennsylvania
Pseudo Heroes,Florida
William Daniels,New York
Joe Linhart,New York
Bill Zehme,Illinois
Savannah Kay,California
Vertebrae,New York
Yaphet Kotto,New York
The Summits,"Washington, D.C."
John Quinlan,Massachusetts
Wild West Rooster,South Dakota
Darby Slick,Texas
Burning the Masses,California
Kenny Dorham,Texas
Scott Johnson,Wisconsin
Jane Robinson,Maine
Meredith Arwady,Michigan
Matt Blake,Maryland
Marianne Dunne,Michigan
Maynard Parker,Michigan
Flo Rida,Florida
Ruben Vela,Texas
Gilberto Pérez,Texas
"Endless, Nameless",Colorado
Ricky Muñoz,Texas
Wendell Rivera,Puerto Rico
Frederick Ballentine,Virginia
Scarlet Envy,Kentucky
"The Cast of RuPaul’s Drag Race All Stars, Season 6",California
Irving Heller,Rhode Island
Ray Pillow,Virginia
$GREED$,California
Daniel Chorzempa,Minnesota
James Valentine,Nebraska
New Here,Oregon
TRILL JUZEE,Colorado
Darmstadt Pharmacy,California
Brittany Olivia Logan,Louisiana
Nick Caiazza,Pennsylvania
ヘレン笹野,Mississippi
Joe Kraemer,New York
Frank Burdiss,Virginia
Billie Hughes,Texas
Richië,New Jersey
Louise Billaud,Ohio
Messer,Texas
Jiu-Jitsu,North Carolina
Travis Shallow,North Carolina
Arthur W. French,Connecticut
Teri Gender Bender,Colorado
Norman Pickering,New York
A Different Day,Massachusetts
Scorched Moon,Georgia
Gloom Girl MFG,Tennessee
Godseyes,New York
malik belle,Pennsylvania
Strange Vacation,Michigan
R. Gordon Wasson,Montana
Infinite Monkey Theorem,New York
@pplebukker,Alabama
Nadia Nash,New York
Philip Farkas,Illinois
Jack Costanzo,Illinois
Vickie Natale,New York
AP Tobler,California
Ray Greenley,Oregon
Michelle Williams,Illinois
Alex Lucero,California
Matthew Angelo Harrison,Michigan
The Doors of the 21st Century,California
Decadents,Illinois
Paulina,Puerto Rico
11th Hour,Tennessee
Nat Shapiro,New York
Deadlands,Rhode Island
Lee Harvey Oswald,Louisiana
MIKE,New Jersey
maam,Michigan
Ice Petal Flowers,New Jersey
The Skablins,Pennsylvania
Mark Taylor,Michigan
Foul Weather Friend,Rhode Island
Matt Mancuso,New York
Papercut,Connecticut
Seeker Pearl,Illinois
El Bananero,New Jersey
Stephanie,California
Chuck Jackson,South Carolina
McKinley Williams,Pennsylvania
Ella Mittelstadt Fischer,Wisconsin
Make Do and Mend,Connecticut
Harvie Swartz,Massachusetts
Lillian Goodner,Alabama
Sol Hoʻopiʻi,Hawaii
Joe McDermott,Indiana
John Ford Coley,Texas
FUEDAL,California
Exile to Naples,Texas
Artimus Pyledriver,Georgia
Lawrence Schiller,New York
Sunflower Fox and the Chicken Leg,Minnesota
Russell Smith,Tennessee
Hightide,New York
Luke Vignola,New York
Jack Vignola,New York
Leo Vignola,New York
Paul Rosewood,Ohio
Shelby County Line,Ohio
Maibritt,Virginia
Sleepy Jeffers,Tennessee
Kate Davis,Oregon
Rob Grant,Illinois
The Brothers Gillespie,North Carolina
Niia,Massachusetts
Bobby Dick,New York
Frank Mitchell,New York
Way Bandy,Alabama
Rocky Morales,Texas
Christian Lopez,West Virginia
Coprophagia,Florida
Dantiez Saunderson,Michigan
Creeping Death,Texas
CHIPS,New York
The Downtown Shimmy,Pennsylvania
Andre Norton,Ohio
The Sturgeons,California
Charles McReynolds,Virginia
Dan Whitehurst,Tennessee
susanx'x,California
Mandy Mercier,Connecticut
Dwight Hemion,Connecticut
Joe Layton,New York
Martin Erlichman,New York
Claude Matthew McReynolds,Virginia
Jim McReynolds,Virginia
Freddie,California
Patrick Thomas,Louisiana
Steve Schapiro,New York
Edward Auer,New York
Narrow / Arrow,Ohio
Forlorn Aspect,Indiana
Hacksaw to the Throat,California
Rob Morgan,North Carolina
Michael Czajkowski,Wisconsin
Kamaal Ibn John Fareed,New York
Scribbles Who,Georgia
Mistress Isabelle Brooks,Texas
Alfred Pease,Ohio
Anetra,Nevada
Luxx Noir London,New Jersey
Sasha Colby,Hawaii
Michael Brecker,Pennsylvania
Loosey LaDuca,Connecticut
Spice,New York
Barrington DeVaughn Hendricks,New York
Sugar,New York
August Burns Red,Pennsylvania
University Of North Texas Guitar Ensemble,Texas
Two Mile Moon,Ohio
University Of North Texas Jazz Singers,Texas
University of North Texas Jazz Repertory Ensemble,Texas
Outlawz,New Jersey
The Zebras,Texas
The Mantra Discord,California
Andrew Tate,Illinois
Trick Daddy,Florida
Ron & The Starfires,Florida
Billy Byrd,Tennessee
Ralph Sutton,Missouri
Vini Lopez,New Jersey
The Starfires,Ohio
Steve Ellis and the Starfires,Minnesota
Sonny Cole,Oklahoma
The Intrigues,Pennsylvania
Shorty Long,Pennsylvania
Smiley Monroe,West Virginia
Poison Clan,Florida
Toyce Anderson,Ohio
John Dellaria,Massachusetts
Alva Greene,Kentucky
George Lee Hawkins,Kentucky
The Slap Pack,Vermont
Red Radar,New Jersey
Heather Sommer,New York
Slide Reel,Georgia
Priscilla Jamail,Texas
Red Medicine,Maine
Alias,Florida
Del Rey,California
Taking Root,California
Alias,Kentucky
Shae Jones,Missouri
Street Hassle,New York
Alias,Florida
bLiNd,Nevada
Kount Raxx,Connecticut
Slogun,New York
Nick Traina,California
Anthony “Shep” Crawford,California
Phantasmagoria,Michigan
Lizzy McAlpine,Pennsylvania
Moodring,Florida
Los Rivera Destino,Puerto Rico
King Friday,Florida
Anthony Gonzalez,California
Prince,Texas
Too Many Daves,Florida
Shit Creek,Texas
Tommy Vicari,Pennsylvania
Kingfisher,Michigan
Michael Ealy,"Washington, D.C."
Ariie West,New York
John Kwatakye-Atiko,New York
BJAYE,California
Serratonin,California
Seymour Stein,New York
Big Blitz,Pennsylvania
What Me Worry?,Florida
Aitana Bailon,Florida
Closed Tear,California
William Paquin,Massachusetts
The Casting Couch,Texas
Mario Casilli,Ohio
Manipulator,New York
Roller Dome,Idaho
Venture 5,Colorado
Bachelor's Grove,Illinois
Elderbass,California
Jack Trott,California
Ted Ellis,California
The Smokin’ J’s,Minnesota
A. Jesus,North Carolina
Turkish Techno,California
Street Diamonds,California
Party Garbage,Texas
Jimmy Milner,Michigan
Marshall Law Band,Washington
Mental Chaos,Texas
Maxwell,New York
The Ghastly Ones,California
Jonathan Edwards,Minnesota
Davan,Kansas
Moonshot Radio,Texas
Beneath Purgatory,Massachusetts
Katie Helm,Virginia
Chuggernaut,Massachusetts
Gordon Ritter,Texas
Suffer,New Jersey
The Pope,California
Gash,Oregon
Jack Nitzsche,Illinois
Rigor Sardonicous,New York
Mac Marc,California
Wheel,Texas
Wheel,California
Addiction,California
Intercranial Laceration,New York
The Wire Chimes,Rhode Island
Russ Carneous,New York
Julia and Company,North Carolina
Fall Out Boy,Illinois
Ben Monder,New York
LAIN,Washington
Puff Johnson,Michigan
Yaki Kadafi,New Jersey
Mélodieux,Florida
Gage Devall,Nebraska
$lutrot,Texas
Chris Barnes,New York
Geno Washington,Indiana
Leviathan,Louisiana
Patti Harrison,Ohio
autodealer,Florida
Mia Aguilera,New York
Vacation,Ohio
The Funeral Pyre,California
Avulsion,Georgia
Jermaine Pegues,Washington
Jilly,Texas
Eric Wong,California
Gene Farley,West Virginia
Brandon Farley,West Virginia
Unjust,California
The Bug Men,Texas
Sundown,Ohio
Bivn,Puerto Rico
Buck Skalak,Virginia
Dr. Pompeii,Massachusetts
Adults,Ohio
The Violet Nines,Minnesota
The Premiums,Minnesota
Century,Pennsylvania
Broken Hope,Illinois
Bandit Teeth,Kansas
Danny Santiago,Florida
Jorge González,New York
Martín Espada,New York
Vanisa Khamkhosy,Oregon
Change Today,California
Newman Jones,Tennessee
Ckei,Nevada
YN Jay,Michigan
Gerrie Woo,California
Empyre,Texas
All 4 All,New York
XHale FADELife,Arizona
Kwame Brathwaite,New York
GhostXShip,New York
Gail Cesar,Virginia
Operator Music Band,New York
Meh,California
Joe Stopsign,Rhode Island
Special Moves,Washington
Wet Mut,New York
Mean Siders,New York
Witch Bomb,Pennsylvania
Matthew Danger Lippman,New York
Giggly Boys,New York
Olivia Clarke,New York
Kissing is a Crime,New York
Hollow Skulls,Texas
Miss Alex White,Illinois
THE EITHER,New York
Nate Werth,Indiana
Ben Sharp,California
Sarah Blandy,Pennsylvania
Nicole Stott,New York
Adam Paddock,Ohio
Alex Vasic,New York
Joe Reavy,Pennsylvania
Tom Yohe,New York
Ali Tamposi,Florida
My Posse in Effect,Missouri
Frank Cardona,Illinois
Superstar Rookie,Ohio
Her Worst Nightmare,Illinois
Unburied,Virginia
Bill Connell,Alabama
Louis Bell,Massachusetts
Coat Party,Kansas
Grillade,California
My Dog Jack,California
Kansas City Five,Missouri
Donna Karan,New York
Wise to the World,Iowa
Daryl Hall,Pennsylvania
Essra Mohawk,Pennsylvania
Janet Planet,Wisconsin
Mark Russell,New York
Claudia Lennear,Rhode Island
Aaron Horvath,California
Michael Jelenic,California
Eric E. Osmond,California
Bob Kaliban,Iowa
Shirley Verrett,Louisiana
Jaime Aff,New York
The Six,Pennsylvania
Daisy Jones,California
Art in America,Michigan
Sebastian Chacon,New York
Will Harrison,New York
Oliver Sain,Mississippi
Warren Rojas,Pennsylvania
Soldiers of Scrape,Michigan
Bowlscraper,Michigan
The Rag Dolls,New York
Eddie Roundtree,Pennsylvania
Graham Dunne,Pennsylvania
Billy Dunne,Pennsylvania
Gennembore,Kentucky
The Nightcrawlers,Florida
The Night Crawlers,Kentucky
Asystole,New Jersey
The NightCrawlers,California
Free Static,Oregon
Guy Willis,Arkansas
Ohio Knox,California
The Eternal Night,California
Two Bit Joiner,California
Ben J. Pierce,Texas
The Fumes,Washington
Laura Bretan,Illinois
Nicholas Canellakis,New York
Tender Fury,California
Michael Brown,New York
Taming the Shrew,Maine
Anthony Barone,New York
Burgio,Pennsylvania
Amanda Charchian,California
A Beautiful Death,New York
Jakima Raynor,New Jersey
Tongues Unknown,Illinois
Amateur Lovers,Washington
Eric Meyer,California
The Cast of RuPaul’s Drag Race,California
Hi Fi Killers,Washington
Eureka Farm,Washington
Thirty Ought Six,Oregon
Scott Cawthon,Texas
Agents of Future,Oregon
The Living,Washington
Arnold Roth,Pennsylvania
Vic Moan,New Jersey
Don Doty,California
Swami LatePlate,New York
Mauve,Nevada
The Herculoids,New York
Annisteen Allen,Illinois
Kate Hudson,California
Jeffrey Rice,California
Totie Fields,Connecticut
Subterfuge,New York
The Ridges,Ohio
Bisco Smith,New York
Leon Bridges,Georgia
WESTSIDE BOOGIE,California
Smino,Missouri
Teezo Touchdown,Texas
Clarence Reid,Georgia
Belle,Washington
Strangulation,California
Ultrafix,Oklahoma
RISO,Arizona
Tinnitus Rex,Florida
Stevie and the Blue Flames,Washington
Spencer Charnas,Massachusetts
The Sentinals,California
Night Fishing,Colorado
Nest,Illinois
Pimp C,Texas
The Models,Louisiana
Sinkhole,New York
Miracles,California
Mary Lee,Illinois
xaviersobased,New York
Ché Noir,New York
Rachel Pollack,New York
Conor Delehanty,Indiana
Hysteria,Rhode Island
Charlie Kinney,Kentucky
Anna Graceman,Alaska
Wé Ani,New York
John Regan,New York
Silver Cup,Utah
Eugene Fodor,Colorado
D. Zeledon,California
Vicki Anderson,Texas
Building 429,North Carolina
State of the Union,South Dakota
State of the Union,California
State of the Art,Oregon
Cosmoline,New Jersey
Krash Dummies,Kentucky
Hit! Hit! Punch! Punch!,Washington
Rott,California
Diminished Capacity,New York
Skyler Acord,Washington
Dana Kaproff,California
The Imperial Dogs,California
20Glock,Arkansas
Syphoned,Michigan
Scott Speer,California
Josh Henderson,Texas
Theo Croker,Florida
Adam Gregory,Ohio
Justin Baldoni,California
Playboi Cae,Louisiana
Dooley Wilson,Texas
Dessert,California
The Funky Knuckles,Texas
ENEMY AC130 ABOVE,Pennsylvania
Michael Dahlquist,Washington
The Stench,Utah
Decrepify,Pennsylvania
Claymore,Arkansas
Claymore,Washington
Speed Limit,Maine
Fred Price,Tennessee
Lonnie Lynn,Illinois
Jack Burchett,North Carolina
Taylor Hall,Indiana
Forêt,Missouri
Count Shannäth,Texas
Promisqes,Utah
Jesse Duhon,Louisiana
Impest,South Carolina
Blue Flames,Texas
Eddie Adams,Texas
DZR,California
Zepparella,California
Vulthoom,Nebraska
Luis “Perico” Ortiz,Puerto Rico
YoungCrooks,Texas
Alex D’Castro,Puerto Rico
Taylor Bennett,Illinois
Earthworks,Washington
Hussein Fatal,New Jersey
Saahir,Texas
Jasiah,Ohio
Past Planets,New York
The Bowed Piano Ensemble,Colorado
Sir Rosevelt,Georgia
Tony Mordente,New York
Consequence,New York
The Vacant Lot,New York
Ocean Aquanaut,Maryland
Sadat X,New York
Talib Kweli,New York
Benches,California
Gavin Bolt,Alabama
MC Breed,Michigan
Frisco Reese,California
V. J. Smith,New York
Witch Piss,California
Silverwood,California
Silverwood,Maine
Mystery Feet,Connecticut
Relax,North Dakota
Sabrina Bryan,California
Shorty Rogers,Massachusetts
Professor Griff,New York
Moonraker,Massachusetts
Clear Focus,New York
The Beautiful Nightmare Climax,South Carolina
Juerah,Texas
Turn Blue,Wisconsin
Hologram,Pennsylvania
Lauren Henderson,Massachusetts
Samara Joy,New York
Req,New York
Tamaki Kawakubo,California
Shrimp City Slim,Illinois
Grîmmöld,Pennsylvania
Kurupt,Pennsylvania
Steven Sater,Indiana
Güntaard,Rhode Island
L.V.,California
Big Syke,California
Daz Dillinger,California
Diego Gonzalez,Washington
Ralfy the Plug,California
Drakeo the Ruler,California
Dreezy,Illinois
The Diggers,Massachusetts
Lil Yachty,Georgia
Chip Young,Georgia
Sisters of St. Mary of Namur,New York
Philthy Rich,California
Dead Canyon,Arizona
Mr. Criminal,California
Spice 1,Texas
Slip Capone,California
Trash Panda,Georgia
Caverns,"Washington, D.C."
Adam Stergis,Virginia
Billy Boy Arnold,Illinois
The LEC,Pennsylvania
Alecs,California
Rob Cairns,Michigan
LNF JC,New Jersey
Summer Walker,Georgia
Fighter,Tennessee
Felipe Rosario Goyco,Puerto Rico
Jack Terricloth,New Jersey
The World/Inferno Friendship Society,New York
Astrid Pröll,Puerto Rico
Carriage House,Indiana
Jared Artaud,New York
Sona,Texas
Ed Bassmaster,Pennsylvania
Freddy Fresh,Minnesota
Steve Eckels,New Mexico
Doug Goodwin,Pennsylvania
Ruthless,California
The Sound Barrier,Ohio
The Followers,Rhode Island
Foesum,California
Ruthless,New Hampshire
The Vacant Lots,Vermont
"forest spirit, sun on your back",Massachusetts
Blood Coven,Ohio
Celly Cel,California
Goldie Loc,California
SaintCi,Colorado
RBX,California
John Scherer,New York
Murdersome,Virginia
Jay Roman,New York
Tha Dogg Pound,California
Francey Lane,Pennsylvania
The Dial Mz,Rhode Island
Artie Wayne,New York
Jason Hill,California
Lisboa,Michigan
Al Cohn,New York
Peter Brötzmann Chicago Tentet,Illinois
The Wild Honey Orchestra,California
The Inclined,Rhode Island
Fran Litterski,Ohio
Sheepdog,Indiana
KenTheMan,Texas
Felton C. Pilate II,Mississippi
Alphus LeFevre,Tennessee
Paddock Park,Florida
Misandristic Mutilation,North Carolina
Dirty South Rydaz,Texas
Deady,Kentucky
Locale AM,California
Louie and the Lovers,California
Icewear Vezzo,Michigan
Veeze,Michigan
GT,Michigan
Dan Ashley,North Carolina
Peezy,Michigan
Gerald Trimble,Missouri
Billy James,Pennsylvania
Crustified Dibbs,New York
The Quilz,Wisconsin
Penny Arcade,New York
The Propellers,Rhode Island
Fortune & Maltese and The Phabulous Pallbearers,Michigan
T.D.,California
White Woolly,Kentucky
NO MEN,Texas
Matt Hansen,California
Eric Zay Brown,New York
Vivian Trimble,New York
The Voices of Lee,Tennessee
Bangups,Michigan
Bingo Bango Bongo,Idaho
Shamblesxo,New York
Consultation,California
The Skinny Millionaires,Rhode Island
W.R.D.,Colorado
Frankie A. Rodriguez,California
Jim Price,Texas
Jay Goeppner,Illinois
LVZVRU5,Kansas
Daniel Elder,Georgia
Lylak,Kentucky
codeanX6,New York
Larry Saperstein,New York
Tapping the Vein,Pennsylvania
HM333XO,Texas
Morbid Destroyer,New Jersey
Outlandos d’Amour,Texas
Dowrr,California
Madrugado,California
Darin Hebert,Louisiana
The Dantes,Missouri
Martha Wells,Texas
Larry Harlow,New York
Capone‐N‐Noreaga,New York
Regurgitated Entrails,California
Rafael Ramírez,Texas
Bettye Crutcher,Tennessee
Dudley Knight,Minnesota
Tanya Nolan,Texas
Bed Sore,Kentucky
Komain,Indiana
Protrusion,Indiana
Asystole,Colorado
Caustic Wound,Washington
Cristin Milioti,New Jersey
Phoneboy,New Jersey
Jake Carpenter,Illinois
Louis Nguyen,Illinois
Samantha Hankey,Massachusetts
Red Tape,California
Shae Smolik,Iowa
Pretty Soft,Missouri
John Hughes,New York
The Captain Midnight Band,Louisiana
Pandora Boxx,New York
Will & James Ragar,Louisiana
ג'רי היימן,New Jersey
Brandi Alyse,Louisiana
Mariachi Jarabe Tapatio,Texas
Shawan Rice,Pennsylvania
Erik Peabody,California
Philip Yampolsky,New York
Eleven Hours Down,Oklahoma
Carl White,Texas
Laura Elliott,New York
Abilene,Florida
Young Dolph,Illinois
So Said So,Maine
Eno,Arkansas
Leviathan,California
James Marvell,Florida
The Country Cavaleers,Tennessee
Revenants in Poveglia,Oregon
Abby Holliday,Ohio
Lizdelise,Pennsylvania
Johnny Blue Skies,Kentucky
Poly-Cotton Blend,Louisiana
HighSpeeDirt,Illinois
Yotuma,Wisconsin
Bronson Caves,California
The Shangri‐Las,New York
Tak Shindo,California
Archaeologist,California
Franz Kline,Pennsylvania
Fashion Failures,Rhode Island
Freddie B.,Texas
Gail O'Hara,"Washington, D.C."
Cardboard Highway,Michigan
Dahvie Vanity,North Carolina
Hush Hush,North Carolina
Ahmad Jamal,Pennsylvania
Michoel Schnitzler,California
Jackie Torrence,Illinois
Gerianne Pérez,Florida
Zan Berube,Massachusetts
Amina Faye,North Carolina
Jana Larell Glover,Florida
Aryn Bohannon,Missouri
Sterlyn Termine,Massachusetts
Caroline Moore,Georgia
Jamie’s Elsewhere,California
Jenny Scheinman,Florida
STEEZ,Texas
Dead End Path,Ohio
Distraught,New York
Divine Tragedy,Pennsylvania
Nick Talbott,Nebraska
Tyler Talbott,Nebraska
Harsh Reality,New York
Stars Like Ours,Massachusetts
Carpool,Georgia
John Hulaton,Hawaii
Unwound,Washington
FREAK ON,Oregon
Sharks Come Cruisin,Rhode Island
Lhasa,New York
The Skeptics,Oklahoma
Ray Nelson,New York
88 Miles Per Hour,Michigan
Best Witches,Illinois
Jobeth Umali,Texas
Megan Ganz,Michigan
Richard Burnett,Kentucky
double-a wavegod,North Carolina
Richard Harding Davis,Pennsylvania
DJ Era,California
David Kessel,California
Mark Robinson,New York
Tony Dickinson,Colorado
Jack Prelutsky,New York
AGN7 Audio,Michigan
Harrison Bankhead,Illinois
Kaleb Rudy,Colorado
Dynamite Grizzly,Tennessee
Dave Malloy,Ohio
Blair Tindall,North Carolina
Rochester Chamber Orchestra,New York
errant,Illinois
Gorepig,Arkansas
Clara Tear Williams,Ohio
Extremity,California
Dwight Grant,Pennsylvania
Clarence Ashley,Tennessee
Chris Monroe,Minnesota
Silver Dagger,Rhode Island
John H. Sammis,New York
NIKA,Arizona
Blind Lemon Jefferson,Texas
NG2,Puerto Rico
Brenda K. Starr,New York
Cheo Feliciano,Puerto Rico
Ismael Miranda,Puerto Rico
Voltio,Puerto Rico
Víctor Manuelle,New York
Crooked Coast,Massachusetts
Johnny Rotella,New Jersey
Rosemary Clooney,Kentucky
The HIRS Collective,Pennsylvania
Ronnie Lee Booth II,Michigan
widowdusk,California
George Avena,Arizona
Bruce Iglauer,Michigan
Dan Kessel,California
Kaliii,Georgia
[Post‐foetus],California
Forbidden Temple,Colorado
Forevermore,Indiana
Naya Rivera,California
Heartland,Alabama
Haircuts That Kill,California
Lillian Gordis,California
Sarah Markewich,New York
The Malcontents,Indiana
JAYREEH,California
Inclination,Kentucky
Bad Veins,Ohio
Open Hand,California
Julieta Venegas,California
GOCK,Idaho
Nelson Bandela,Texas
Burial,Florida
Acrimonium,Florida
Slimer,Washington
Joe Shulman,New York
Gonkulator,Massachusetts
No Respect,Texas
Ryan Speedo Green,Virginia
RFG GRiM,Arkansas
Born in the Flood,Colorado
Doomsday,California
Zach Brock,Kentucky
Vow Of Hatred,Pennsylvania
April Stevens,New York
Otis Redding III,Georgia
Noah,Ohio
San Francisco Gay Men’s Chorus,California
George Washington Johnson,Virginia
The Plaid Disasters,Ohio
Buzzsaww,Virginia
Garrett Watts,Tennessee
Jeff Byrnes,New Jersey
Buddy Booker,New York
Rye Thomas,Virginia
Tanith,New York
Burgetti,Kentucky
FIREMAN,Texas
Wally Gonzalez,Texas
Hawthorn and Holly,North Carolina
The Kingsmen,North Carolina
LO LA,California
Bobbi Storm,Michigan
Cherubs,Texas
Orialus,Iowa
Cass Elliot,Maryland
Vincent Jackson Jones,North Carolina
うさこ // kotu,Illinois
Irwin Levine,New Jersey
Stefanee Morrison,Michigan
LyricalGenes,Ohio
Joe Weaver,Michigan
Field Day,California
Travis Wammack,Mississippi
All Night Boogie Band,Vermont
Emie Nathan,New York
Thin Fevers,Indiana
Freddy Cannon,Massachusetts
RGNDXZZK,New York
Harrison Calloway,Tennessee
Ronald Eades,Alabama
Adrien75,Oregon
John Craviotto,California
The Dantes,Ohio
Dara Starr Tucker,Oklahoma
Joseph Tilley,Arkansas
Anwar Carrots,New Jersey
Darius de Haas,Illinois
Scheherazade Stone,Michigan
Mortality,Colorado
Bob Morrison,Mississippi
Odd Logic,Washington
Vintersea,Oregon
moodring,California
Charles Chalmers,Tennessee
Royce Caldwell,New York
方大同,Hawaii
The Copper Children,Colorado
By All Means,California
One Fine Specimen,Illinois
Mrisko,Illinois
The Thing With Feathers,Tennessee
Landing,Connecticut
The Weather Girls,California
Sheldon Harnick,Illinois
